dow,month,prior_er,prior_ret,prior_range_pct,atr14_pct,ret_5d,vol_5d,vix,vix_chg,vix_ts,opex,quad_witching,day_before_holiday,day_after_holiday,month_end,quarter_end,early_close,date,session_er,range_pct,bars,news_chop_risk,news_impact,news_relevance,news_dir
1,12,0.0196284896592688,0.0001493422163534,0.7608441553372689,0.8574195200419515,0.7509751005209564,0.9587132251516886,13.029999732971191,-0.619999885559082,-2.9600000381469727,0,0,0,1,0,0,0,2023-12-26,0.5088695222201619,0.5520233897607721,7,,,,
2,12,0.6048772327651902,0.0033390638042014,0.5520233897607721,0.8586091946661382,0.7212215641962061,0.9564863921850292,12.989999771118164,-0.0399999618530273,-2.890000343322754,0,0,0,0,0,0,0,2023-12-27,0.3416405529953917,0.345457346369578,7,,,,
3,12,0.4930119625725453,0.0017031460431877,0.345457346369578,0.8159290240408823,0.2770330451045577,0.9256472210093112,12.43000030517578,-0.5599994659423828,-2.84000015258789,0,0,0,0,0,0,0,2023-12-28,0.1105783777493308,0.2573901348301562,7,,,,
4,12,0.2508025841227062,-0.0006455411094309,0.2573901348301562,0.7719334937894269,1.809145726334904,0.4006580635089204,12.470000267028809,0.0399999618530273,-2.7599992752075195,0,0,1,0,1,1,0,2023-12-29,0.1827315593915057,0.7618828467174894,7,,,,
1,1,0.3581181578206863,-0.0027284408154164,0.7618828467174894,0.7760233929417433,0.486229064623167,0.2554397321695211,12.449999809265137,-0.0200004577636718,-2.810000419616699,0,0,0,1,0,0,0,2024-01-02,0.0377384242672399,0.6672038048315682,7,,,,
2,1,0.0748611967921036,-0.0004994767533393,0.6672038048315682,0.8058032322403007,-0.2481750415559203,0.383785122114158,13.199999809265137,0.75,-2.2799997329711914,0,0,0,0,0,0,0,2024-01-03,0.3977200995135717,0.6260241483286613,7,0.8,0.6,0.7,-1.0
3,1,0.6849125123803236,-0.0042877177224253,0.6260241483286613,0.8233671974165283,-1.464787505235876,0.3976228319468269,14.039999961853027,0.8400001525878906,-2.0000009536743164,0,0,0,0,0,0,0,2024-01-04,0.1282342444642712,0.8355650687565772,7,,,,
4,1,0.2226686902866242,-0.0018605417950927,0.8355650687565772,0.7847473639784056,-1.9428703655670845,0.3148499640574273,14.130000114440918,0.0900001525878906,-1.9100008010864256,0,0,1,0,0,0,0,2024-01-05,0.0811067399291218,0.8395647558728986,7,0.7,0.6,0.8,-1.0
0,1,0.1693841365885109,0.0014220895128367,0.8395647558728986,0.775942715223468,-1.800199891775478,0.3667882148206224,13.350000381469728,-0.7799997329711914,-2.1599998474121094,0,0,0,0,0,0,0,2024-01-08,1.0,1.3723197059163652,7,0.4,0.5,0.6,1.0
1,1,0.9245927859551706,0.0127218660342411,1.375942601704235,0.8348090228585077,-0.1318713446700536,0.8808259224699331,13.079999923706056,-0.2700004577636719,-2.060000419616699,0,0,0,0,0,0,0,2024-01-09,0.539057041974283,0.740629150696295,7,,,,
2,1,0.4148569362956372,0.0030725514038909,0.740629150696295,0.8432378366633628,0.2882228890731086,0.8350656548468647,12.760000228881836,-0.3199996948242187,-2.139999389648437,0,0,0,0,0,0,0,2024-01-10,0.7698530905151987,0.7268917213434017,7,,,,
3,1,0.6794947784363534,0.0049391912914145,0.7268917213434017,0.8481478717295445,1.6714837738264654,0.6942965517556919,12.6899995803833,-0.0700006484985351,-2.039999961853028,0,0,0,0,0,0,0,2024-01-11,0.1418974274946747,1.2295142935570835,7,,,,
4,1,0.2017933503497199,-0.0024810780859975,1.2295142935570835,0.8169347564708024,1.952789594536464,0.6355629142596293,12.4399995803833,-0.25,-2.1200008392333984,0,0,1,0,0,0,0,2024-01-12,0.1970607242873213,0.6975300583337078,7,,,,
1,1,0.2199316229326164,-0.0015340891777361,0.6975300583337078,0.7910282657345211,1.8434195278394403,0.6460269360246313,12.699999809265137,0.2600002288818359,-2.239999771118164,0,0,0,1,0,0,0,2024-01-16,0.1359730350396325,0.7379954496590008,7,0.7,0.5,0.6,-1.0
2,1,0.1808678774435047,-0.0013347967054279,0.7379954496590008,0.7948002819286485,0.0512211797579542,0.3505959531893747,13.84000015258789,1.140000343322754,-1.8999996185302732,0,0,0,0,0,0,0,2024-01-17,0.0024364329156591,0.6205813509493044,7,,,,
3,1,0.0027228051534068,1.6897221004619212e-05,0.6205813509493044,0.8310458935192216,-0.3635033966677192,0.4358743303236375,14.789999961853027,0.9499998092651368,-1.5899991989135742,0,0,0,0,0,0,0,2024-01-18,0.3142556707225477,0.9499845363759316,7,,,,
4,1,0.4608523825463498,0.0043780263697104,0.9499845363759316,0.8687472511311171,-0.0524778936490166,0.5567235630428984,14.130000114440918,-0.6599998474121094,-1.7100000381469729,1,0,1,0,0,0,0,2024-01-19,0.9775652854666445,1.1717353771808614,7,,,,
0,1,0.7745640633552568,0.009075841149263,1.1717353771808614,0.9302166103802434,1.2461680019840715,0.7807588732890025,13.300000190734863,-0.8299999237060547,-1.9600000381469729,0,0,0,0,0,0,0,2024-01-22,0.073601519780248,0.5019213658538941,7,0.7,0.5,0.6,-1.0
1,1,0.1227300060132291,-0.0006160081224941,0.5019213658538941,0.91663474424608,1.3921919585060616,0.7753048633824977,13.1899995803833,-0.1100006103515625,-1.7800006866455078,0,0,0,0,0,0,0,2024-01-23,0.2500881834215167,0.4552352201116227,7,,,,
2,1,0.3527969788653077,0.0016060561032846,0.4552352201116227,0.877182517357205,2.069251603902056,0.687453980282678,12.550000190734863,-0.6399993896484375,-1.9700002670288088,0,0,0,0,0,0,0,2024-01-24,0.4849770836869801,0.7720112655393336,7,,,,
3,1,0.5302101123014025,-0.0040932817979956,0.7720112655393336,0.8705435720597007,2.729143566460901,0.4920930542873887,13.140000343322754,0.5900001525878906,-1.829999923706055,0,0,0,0,0,0,0,2024-01-25,0.1811644630016237,0.5895654224471116,7,,,,
4,1,0.2603257461485009,0.0015347905850189,0.5895654224471116,0.8519044597498271,2.368158065805948,0.4550781521066098,13.449999809265137,0.3099994659423828,-1.6500005722045898,0,0,1,0,0,0,0,2024-01-26,0.0372402979223833,0.5158557992778618,7,,,,
0,1,0.0816844143272023,0.0004213737884131,0.5158557992778618,0.8317796314839653,1.0570695054273438,0.2230619390950288,13.260000228881836,-0.1899995803833007,-1.7699995040893557,0,0,0,0,0,0,0,2024-01-29,0.9648567867147396,0.8465224500891249,7,,,,
1,1,0.8346420915276354,0.0071490571275916,0.8565416482299449,0.7887398223107238,1.5977964261183697,0.3310638435033828,13.600000381469728,0.3400001525878906,-1.619999885559082,0,0,0,0,0,0,0,2024-01-30,0.0548121298969506,0.3008557602265533,7,0.8,0.6,0.7,-1.0
2,1,0.0620737372738954,-0.0001867524141764,0.3008557602265533,0.7597716362412849,1.241008838868085,0.3727764488213606,13.3100004196167,-0.2899999618530273,-1.829999923706055,0,0,0,0,1,0,0,2024-01-31,0.903724947203208,1.2504060131911556,7,,,,
3,2,0.8691551003907829,-0.0109283452372397,1.2573527132644398,0.8388673929841199,-0.4703639330484344,0.9230827406711856,14.350000381469728,1.0399999618530271,-1.609999656677246,0,0,0,0,0,0,0,2024-02-01,0.5876823048322379,1.0911096550839516,7,,,,
4,2,0.8434034312023825,0.0092736184519333,1.0995471572498283,0.8320108672849854,0.2457987636732328,1.086195226383115,13.880000114440918,-0.4700002670288086,-1.619999885559082,0,0,1,0,0,0,0,2024-02-02,0.4880312430818485,1.3689784885734544,7,0.4,0.6,0.7,1.0
0,2,0.632242617717478,0.0086552654321458,1.3689784885734544,0.874612414815382,1.3829495062599009,1.1702034280258689,13.850000381469728,-0.0299997329711914,-1.7599992752075195,0,0,0,0,0,0,0,2024-02-05,0.2368723796876085,0.7887552851194185,7,0.7,0.4,0.5,-1.0
1,2,0.3677710203928718,-0.0029008133604864,0.7887552851194185,0.882914050744336,0.3019499522462388,1.1597406997249449,13.670000076293944,-0.1800003051757812,-1.6599998474121094,0,0,0,0,0,0,0,2024-02-06,0.0961365885087093,0.4624120431709517,7,,,,
2,2,0.1777981612235755,0.0008221601100342,0.4624120431709517,0.840120009842892,0.5941105092739818,1.1591550337879624,13.0600004196167,-0.6099996566772461,-1.9299993515014648,0,0,0,0,0,0,0,2024-02-07,0.4751412249742986,0.6201492694117099,7,,,,
3,2,0.7136840771995376,0.0044259065906606,0.6201492694117099,0.8319373182050498,3.083387352803446,0.6462950301864051,12.829999923706056,-0.2300004959106445,-2.020000457763672,0,0,0,0,0,0,0,2024-02-08,0.1457067231339333,0.2664590959530358,7,0.7,0.5,0.6,-1.0
4,2,0.2066106606992186,0.0005505328986417,0.2664590959530358,0.7631202997234894,1.869479493031223,0.5669000621796091,12.789999961853027,-0.0399999618530273,-2.140000343322754,0,0,1,0,0,0,0,2024-02-09,1.0,0.5939089860604535,7,0.7,0.3,0.5,0.0
0,2,0.7550396766720884,0.0044842484880773,0.5939089860604535,0.7638075260708984,1.3713520900997531,0.4452313832619406,12.93000030517578,0.1400003433227539,-2.149999618530273,0,0,0,0,0,0,0,2024-02-12,0.1197553154221347,0.6278322144026371,7,,,,
1,2,0.1581186663572368,-0.0009927199243745,0.6278322144026371,0.7779745991198935,1.5988837163355196,0.376820247321785,13.93000030517578,1.0,-1.739999771118164,0,0,0,0,0,0,0,2024-02-13,0.1740794021262244,1.0263760571814922,7,,,,
2,2,0.2896664655692493,-0.0029730672482866,1.0263760571814922,0.8788176549322643,-0.0213970404670194,0.8501566238292174,15.850000381469728,1.920000076293945,-0.9699993133544922,0,0,0,0,0,0,0,2024-02-14,0.4008097165991903,0.925758670077138,7,,,,
3,2,0.5248593019681826,0.0048589304936768,0.925758670077138,0.8986894622025812,0.1113111459827953,0.8840749136651017,14.380000114440918,-1.4700002670288086,-1.5500001907348633,0,0,0,0,0,0,0,2024-02-15,0.886389219700801,0.6651877126777119,7,,,,
4,2,0.7989671058423076,0.0053146310163998,0.6651877126777119,0.9049352462837148,0.6366625894416833,0.9192614282404504,14.010000228881836,-0.369999885559082,-1.75,1,0,1,0,0,0,0,2024-02-16,0.305645073270489,0.7787550052146044,7,,,,
1,2,0.6523722286611583,-0.0050803813833287,0.7787550052146044,0.905407423585855,-0.4185731464101616,0.912930352056632,14.239999771118164,0.2299995422363281,-1.619999885559082,0,0,0,1,0,0,0,2024-02-20,0.2165641981674665,0.7754552277535796,7,0.7,0.3,0.4,0.0
2,2,0.3569418327296591,-0.0027679241019415,0.7754552277535796,0.9621716064964853,-0.9225717977179416,0.9424497862199798,15.420000076293944,1.1800003051757812,-0.989999771118164,0,0,0,0,0,0,0,2024-02-21,0.3690409154680893,0.7497428495954217,7,,,,
3,2,0.5044353462981918,0.0037819679397026,0.7497428495954217,0.8998624485260115,0.5780113192979774,0.669952804991304,15.34000015258789,-0.0799999237060546,-0.8899993896484375,0,0,0,0,0,0,0,2024-02-22,0.7507953586661197,1.1026380674147374,7,0.7,0.5,0.6,-1.0
4,2,0.8675244096425778,0.0095656543848339,1.1026380674147374,0.9532377832119908,1.7279790494733491,1.095730115294708,14.539999961853027,-0.8000001907348633,-1.2300004959106443,0,0,1,0,0,0,0,2024-02-23,0.3506466693211815,0.5802894009237763,7,,,,
0,2,0.4094620676003365,-0.0023760649790881,0.5802894009237763,0.8974623317242707,1.1744134267272388,1.0938300622493968,13.75,-0.7899999618530273,-1.5,0,0,0,0,0,0,0,2024-02-26,0.5513048569048209,0.5645002945218928,7,,,,
1,2,0.8163552989130435,-0.0046083280667091,0.5645002945218928,0.8842900151092277,1.277775821406757,1.0779550670537008,13.739999771118164,-0.0100002288818359,-1.4800004959106443,0,0,0,0,0,0,0,2024-02-27,0.1617989897681647,0.4611181549962421,7,,,,
2,2,0.1529954301692298,0.0007054897048248,0.4611181549962421,0.8835007026228603,2.0635153982730303,0.974453530580062,13.43000030517578,-0.3099994659423828,-1.4600000381469729,0,0,0,0,0,0,0,2024-02-28,0.1016179346684122,0.3753555967424534,7,,,,
3,2,0.1345724334454342,0.0005051251606098,0.3753555967424534,0.8485757499758255,1.7656261669675375,1.0042549262259224,13.84000015258789,0.4099998474121094,-1.380000114440918,0,0,0,0,1,0,0,2024-02-29,0.3241167833894209,0.8475328947210499,7,,,,
4,3,0.2531353023145158,0.0021454049552671,0.8475328947210499,0.8859148301234134,0.1816430169519156,0.3420127421805172,13.399999618530272,-0.4400005340576172,-1.5300006866455078,0,0,1,0,0,0,0,2024-03-01,0.8867687051895804,0.9055571921482878,7,0.8,0.6,0.7,-1.0
0,3,0.8353991285587377,0.0075650168918077,0.9055571921482878,0.8983710814475571,0.9487556062438784,0.4832844768610944,13.109999656677246,-0.2899999618530273,-1.8200006484985352,0,0,0,0,0,0,0,2024-03-04,0.0396566838063089,0.4384342095005216,7,,,,
1,3,0.0017803252350246,-7.803379205806316e-06,0.4383120034624164,0.8868174637509135,1.211560297684633,0.4162665623039285,13.489999771118164,0.3800001144409179,-1.739999771118164,0,0,0,0,0,0,0,2024-03-05,0.3966428501517079,1.1294391690700047,7,,,,
2,3,0.5521482772330832,-0.0062361789144156,1.1294391690700047,0.8574141203124265,0.0092498994962886,0.7062825391360992,14.460000038146973,0.9700002670288086,-1.4499998092651367,0,0,0,0,0,0,0,2024-03-06,0.0354145989353063,0.6998784561493397,7,,,,
3,3,0.0914690777972028,-0.000640172369541,0.6998784561493397,0.8529869351733672,0.6903680177769767,0.7304899129336198,14.5,0.0399999618530273,-1.4700002670288086,0,0,0,0,0,0,0,2024-03-07,0.6797857206935883,0.728904662246076,7,,,,
4,3,0.6677325884932651,0.0048671339688637,0.728904662246076,0.8824852377892524,1.1987167774838436,0.8260349009431227,14.4399995803833,-0.0600004196166992,-1.4700002670288086,0,0,1,0,0,0,0,2024-03-08,0.3751953571265365,1.3894921476353843,7,,,,
0,3,0.5681459405024359,-0.0078943432303905,1.3894921476353843,0.9337031233443968,-0.2606565697850116,0.8356597689644715,14.739999771118164,0.3000001907348633,-1.5599994659423828,0,0,0,0,0,0,0,2024-03-11,0.1416742938634767,0.6557175679659011,7,,,,
1,3,0.1784002680301242,0.0011698018987718,0.6557175679659011,0.9109845039552324,-0.2535642212652123,0.8355172000560516,15.220000267028809,0.4800004959106445,-1.2399988174438477,0,0,0,0,0,0,0,2024-03-12,0.5579345341440034,1.2735940479956056,7,,,,
2,3,0.6265503774669763,0.0079797083151134,1.2735940479956056,0.9397868962016476,1.9024764267155048,0.7579502506736179,13.84000015258789,-1.380000114440918,-1.8199996948242188,0,0,0,0,0,0,0,2024-03-13,0.1668855408605375,0.5269219167578706,7,0.7,0.4,0.3,0.0
3,3,0.3000770209031149,-0.0015811715902925,0.5269219167578706,0.8236001987038872,1.18615362424086,0.7917889830503835,13.75,-0.0900001525878906,-1.8500003814697263,0,0,0,0,0,0,0,2024-03-14,0.2353779484047349,1.0347602490761356,7,0.8,0.6,0.7,-1.0
4,3,0.4605046001221836,-0.0047651185472313,1.0347602490761356,0.8591865672843505,-0.1333993166054314,0.6726778817152187,14.399999618530272,0.6499996185302734,-1.720001220703125,1,1,1,0,0,0,0,2024-03-15,0.1726862787202061,0.6345461284442212,7,,,,
0,3,0.1913337338540102,-0.0012141008005783,0.6345461284442212,0.889053226206607,-0.1288153212182563,0.6716158834050662,14.40999984741211,0.0100002288818359,-2.0,0,0,0,0,0,0,0,2024-03-18,0.1222320143684251,0.5845048896136761,7,,,,
1,3,0.1775678216056785,-0.0010378925996656,0.5845048896136761,0.9321736297772356,0.6150908535300204,0.727293516165691,14.329999923706056,-0.0799999237060546,-1.8899993896484373,0,0,0,0,0,0,0,2024-03-19,0.6787587710334492,0.948031973074026,7,0.7,0.4,0.5,0.0
2,3,0.8091081289650127,0.0076706037593292,0.948031973074026,0.9667861616240152,0.062600522900702,0.560604840304686,13.81999969482422,-0.5100002288818359,-1.950000762939453,0,0,0,0,0,0,0,2024-03-20,0.6718317522651464,1.0544848753324154,7,,,,
3,3,0.7856893917053163,0.0082849758026237,1.0544848753324154,0.9740307076004142,1.1482381100254235,0.661166555693091,13.039999961853027,-0.7799997329711914,-2.239999771118164,0,0,0,0,0,0,0,2024-03-21,0.3736987590425219,0.3890780066037582,7,,,,
4,3,0.582212560617281,-0.0022652610250464,0.3890780066037582,0.9576834947529276,1.7677926141402844,0.594748537869878,12.920000076293944,-0.119999885559082,-2.260000228881836,0,0,1,0,0,0,0,2024-03-22,0.2780184529911703,0.3093903385979117,7,0.8,0.6,0.7,-1.0
0,3,0.511710518393642,-0.0015831829054991,0.3093903385979117,0.9504718106045712,2.2882211492585736,0.3887361969111581,13.0600004196167,0.1400003433227539,-2.239999771118164,0,0,0,0,0,0,0,2024-03-25,0.0217783326397558,0.2490650471950387,7,0.8,0.6,0.7,-1.0
1,3,0.1023137019230769,-0.0002548276699817,0.2490650471950387,0.8766746260234755,1.3354906100998098,0.4935055506850859,13.1899995803833,0.1299991607666015,-2.190000534057617,0,0,0,0,0,0,0,2024-03-26,0.7144432817670183,0.6070213102729234,7,,,,
2,3,0.7961510060919328,-0.0048328062689303,0.6070213102729234,0.855004182120279,0.4841221439113141,0.5102132899766953,13.239999771118164,0.0500001907348632,-2.0500001907348637,0,0,0,0,0,0,0,2024-03-27,0.5319318453431066,0.6748550915622512,7,,,,
3,3,0.6276251796175528,0.0042439456390037,0.6761911052691914,0.8270281967247278,0.4568775652984636,0.499624489333886,12.779999732971191,-0.4600000381469726,-2.2300004959106445,0,0,1,0,1,1,0,2024-03-28,0.2372456006120887,0.3626174815418547,7,0.7,0.2,0.3,-1.0
0,4,0.3321188484630779,0.0012043210040226,0.3626174815418547,0.7544244503083203,0.2445910454674127,0.4838177914501976,13.010000228881836,0.2300004959106445,-2.179999351501465,0,0,0,1,0,0,0,2024-04-01,0.4555648919104728,0.6609014235549955,7,,,,
1,4,0.408638714028777,-0.002700699078213,0.6609014235549955,0.7576220437073453,0.1832157745423446,0.4905468484730485,13.649999618530272,0.6399993896484375,-1.8700008392333984,0,0,0,0,0,0,0,2024-04-02,0.0479677448044825,0.4667310791708988,7,0.7,0.4,0.5,-1.0
2,4,0.0625778957102078,0.0002920704879707,0.4667310791708988,0.7553668444880834,-0.2372447716834869,0.5894249316960918,14.609999656677246,0.9600000381469728,-1.4800004959106443,0,0,0,0,0,0,0,2024-04-03,0.2894311752905731,0.661868177216356,7,0.8,0.6,0.7,-1.0
3,4,0.497969038488851,0.0032958985981479,0.661868177216356,0.7643016929934772,0.1520137315317304,0.5763689822149322,14.329999923706056,-0.2799997329711914,-1.579999923706055,0,0,0,0,0,0,0,2024-04-04,0.8186540031164206,2.107718066625735,7,0.7,0.4,0.5,-1.0
4,4,0.8761425131977116,-0.0184666140400568,2.107718066625735,0.8529178361164099,-1.929702998667404,0.5829224381024364,16.350000381469727,2.020000457763672,-0.8099994659423828,0,0,1,0,0,0,0,2024-04-05,0.5605836278536632,1.259368910031016,7,0.7,0.5,0.6,-1.0
0,4,0.6986224156201384,0.0087982335008276,1.259368910031016,0.8831378602400533,-0.951787623145961,0.887859159439649,16.030000686645508,-0.3199996948242187,-1.1499996185302734,0,0,0,0,0,0,0,2024-04-08,0.2882149990920646,0.4263701495546753,7,,,,
1,4,0.4041445084164725,-0.0017231515449522,0.4263701495546753,0.8336421120180463,-0.7891246690524989,0.8902617938884416,15.1899995803833,-0.840001106262207,-1.369999885559082,0,0,0,0,0,0,0,2024-04-09,0.0813936249073387,1.2273319508292264,7,,,,
2,4,0.1111916055332713,-0.0013646901013498,1.2273319508292264,0.8534291243326083,0.0787600317741388,0.8345305628531061,14.979999542236328,-0.2100000381469726,-1.4400005340576172,0,0,0,0,0,0,0,2024-04-10,0.1994049058977212,0.7687868404388662,7,0.8,0.6,0.7,-1.0
3,4,0.1822237516437868,-0.0014009122227914,0.7687868404388662,0.8845113840235891,-0.975730460374702,0.933378962767948,15.800000190734863,0.8200006484985352,-1.2400007247924805,0,0,0,0,0,0,0,2024-04-11,0.2422630606290866,1.4113757695010911,7,,,,
4,4,0.357621518953479,0.005047383465031,1.4113757695010911,0.9281623855509704,1.0073437464129809,0.7900077969525302,14.90999984741211,-0.8900003433227539,-1.579999923706055,0,0,1,0,0,0,0,2024-04-12,0.5333394937245544,1.2972970523220484,7,0.8,0.6,0.7,-1.0
0,4,0.716943231441048,-0.0093008834083071,1.2972970523220484,1.0462903834170685,-1.555042328705536,0.8814921383257293,17.309999465942383,2.399999618530273,-0.8900012969970703,0,0,0,0,0,0,0,2024-04-15,0.9362040142461088,2.2517940508171224,7,,,,
1,4,0.7575899210900853,-0.0170593647726966,2.2517940508171224,1.1971274689973297,-2.7020332732804357,0.9432421289555656,19.229999542236328,1.920000076293945,-0.3199996948242187,0,0,0,0,0,0,0,2024-04-16,0.1565646637398161,0.7899902432252118,7,,,,
2,4,0.3294117647058823,-0.0026023208012124,0.7899902432252118,1.2112878277116528,-3.042278950047872,0.8910012844492698,18.399999618530277,-0.8299999237060547,-0.4400005340576172,0,0,0,0,0,0,0,2024-04-17,0.6368023540951446,1.394957120293113,7,,,,
3,4,0.6612965597248884,-0.0092248034461357,1.394957120293113,1.253929913611138,-2.682422569950149,0.8716217865759953,18.209999084472656,-0.1900005340576172,-0.5600013732910156,0,0,0,0,0,0,0,2024-04-18,0.3587890336251786,1.088538241299744,7,,,,
4,4,0.3724647629915574,-0.0040544213805295,1.088538241299744,1.307648399935534,-3.614883061325591,0.5713810921311838,18.0,-0.2099990844726562,-0.6599998474121094,1,0,1,0,0,0,0,2024-04-19,0.5656759001769656,1.3077763733812655,7,,,,
0,4,0.5837149975384524,-0.0076336868256908,1.3077763733812655,1.363363503117931,-3.0483637073390857,0.4292651944901446,18.709999084472656,0.7099990844726562,-0.5400009155273438,0,0,0,0,0,0,0,2024-04-22,0.2699211395202882,1.3923269628938644,7,,,,
1,4,0.3351100110397784,0.0046658270390633,1.3923269628938644,1.368511953376521,-1.0118836375296203,0.661770514082162,16.940000534057617,-1.769998550415039,-0.6899986267089844,0,0,0,0,0,0,0,2024-04-23,0.7812114999388702,0.957677308226896,7,,,,
2,4,0.8658548949630951,0.0082920958512333,0.957677308226896,1.3961988241745564,0.3788971365514371,0.9100427612704372,15.6899995803833,-1.2500009536743164,-0.9900007247924804,0,0,0,0,0,0,0,2024-04-24,0.2521436148987318,0.8350271606128525,7,,,,
3,4,0.3115872030175487,-0.0026018377741904,0.8350271606128525,1.3000322968033593,0.9840273954969224,0.8385256606509249,15.970000267028809,0.2800006866455078,-0.869999885559082,0,0,0,0,0,0,0,2024-04-25,0.478788937224145,1.3380782696610372,7,,,,
4,4,0.4248931406472623,0.0056854027842814,1.3380782696610372,1.314610985126899,0.7443406626707283,0.8740914896147336,15.369999885559082,-0.6000003814697266,-1.0000009536743164,0,0,1,0,0,0,0,2024-04-26,0.2561101610374804,0.8157883289000873,7,0.7,0.5,0.6,-1.0
0,4,0.3690951254252451,0.0030110349557583,0.8157883289000873,1.3629233455608851,2.672112646095459,0.7136363211482286,15.029999732971191,-0.3400001525878906,-1.2400007247924805,0,0,0,0,0,0,0,2024-04-29,0.052508089083994,0.6812563002817141,7,,,,
1,4,0.0585539500791837,0.0003989024739783,0.6812563002817141,1.317852028699491,2.106929752149478,0.6898619430616273,14.670000076293944,-0.3599996566772461,-1.329999923706055,0,0,0,0,1,0,0,2024-04-30,1.0,1.4796880490590758,7,,,,
2,5,0.9016131639349562,-0.0133410622354889,1.4796880490590758,1.352601701822833,-0.687496713847946,0.966659543068388,15.649999618530272,0.979999542236328,-0.9400005340576172,0,0,0,0,0,0,0,2024-05-01,0.0870561877772667,1.6438542901258932,7,,,,
3,5,0.1287003567462848,-0.002115646335781,1.6438542901258932,1.371014152592027,-1.0497561400167776,0.9657636879580148,15.390000343322754,-0.2599992752075195,-1.1799993515014648,0,0,0,0,0,0,0,2024-05-02,0.307400059889205,1.2310599925133017,7,0.7,0.4,0.5,0.0
4,5,0.2393876076164142,0.0029470050644004,1.2310599925133017,1.3177652500798411,0.3125784637906914,1.066142800582559,14.68000030517578,-0.7100000381469727,-1.3699989318847656,0,0,1,0,0,0,0,2024-05-03,0.1366091001443618,0.7398307936946389,7,,,,
0,5,0.1321970136177997,0.0009780342150891,0.7398307936946389,1.2442560736820132,0.5456920904901352,1.1223426545985768,13.489999771118164,-1.1900005340576172,-1.7800006866455078,0,0,0,0,0,0,0,2024-05-06,0.7285924053456255,0.7473169512620783,7,,,,
1,5,0.9932668455424492,0.0074518053916583,0.7502319668778265,1.2497385927757736,1.2620830325419607,1.1977892279193738,13.489999771118164,0.0,-1.5300006866455078,0,0,0,0,0,0,0,2024-05-07,0.0099078794112753,0.4100481710821766,7,,,,
2,5,0.0235072656734234,9.639111296522174e-05,0.4100481710821766,1.1799888854332348,3.018657933172908,0.6749132371434344,13.229999542236328,-0.2600002288818359,-1.7200002670288086,0,0,0,0,0,0,0,2024-05-08,0.5542900310892873,0.5047481733307854,7,,,,
3,5,0.7163550614788614,0.0036157890873771,0.5047481733307854,1.1405069616641752,3.373189021667677,0.5634802353240739,13.0,-0.2299995422363281,-1.8999996185302732,0,0,0,0,0,0,0,2024-05-09,0.7178998202746643,0.6723732543857313,7,,,,
4,5,0.717986396842724,0.0048275485024982,0.6723732543857313,1.0928513180341068,2.9595963238426397,0.5481592714158324,12.6899995803833,-0.3100004196166992,-2.020000457763672,0,0,1,0,0,0,0,2024-05-10,0.1620567863859456,0.5737257008257673,7,0.7,0.4,0.5,-1.0
0,5,0.0937311682600693,-0.0005377598019922,0.5737257008257673,1.0341161622256163,1.8505074504980843,0.4163232474254392,12.550000190734863,-0.1399993896484375,-2.109999656677246,0,0,0,0,0,0,0,2024-05-13,0.5636072416638354,0.4987427859951921,7,,,,
1,5,0.4467559679712639,-0.0022281631612596,0.4987427859951921,0.9804389798653588,0.7852099441327809,0.2134171705767571,13.600000381469728,1.0500001907348633,-1.2899999618530271,0,0,0,0,0,0,0,2024-05-14,0.4618602384826838,0.6203699625159441,7,,,,
2,5,0.7897490012813748,0.0048993655832192,0.6203699625159441,0.9620095253951708,1.136919603065012,0.2570143955336473,13.420000076293944,-0.1800003051757812,-1.2799997329711914,0,0,0,0,0,0,0,2024-05-15,0.9709143298603136,0.9214821642807656,7,,,,
3,5,0.9255698292525774,0.0085289608945264,0.9214821642807656,0.9293790554889372,2.3224295740312817,0.455734926458661,12.449999809265137,-0.9700002670288086,-1.630000114440918,0,0,0,0,0,0,0,2024-05-16,0.2662539029614552,0.5404862132245605,7,,,,
4,5,0.4426483576916026,-0.0024424775929209,0.551787338748617,0.8815601981305394,1.5922275509260064,0.5416261160910435,12.420000076293944,-0.0299997329711914,-1.8000001907348633,1,0,1,0,0,0,0,2024-05-17,0.0259619396039921,0.4122183470035077,7,,,,
0,5,0.0077730623185168,3.204198900097488e-05,0.4122183470035077,0.8630521260553016,1.5430744567456631,0.545461091613275,11.989999771118164,-0.4300003051757812,-2.0,0,0,0,0,0,0,0,2024-05-20,0.1108526797892349,0.4320152572989548,7,,,,
1,5,0.1212824882829143,0.0005239588538139,0.4320152572989548,0.7842953795368696,1.6606586375907284,0.5300832054189178,12.149999618530272,0.1599998474121093,-1.9600000381469729,0,0,0,0,0,0,0,2024-05-21,0.7528977039446673,0.4991744624376032,7,,,,
2,5,0.8589968432129077,0.004287892874464,0.4991744624376032,0.7068744312978431,1.4243288701625945,0.5235117913718855,11.859999656677246,-0.2899999618530273,-2.09000015258789,0,0,0,0,0,0,0,2024-05-22,0.2324576703249523,0.6987865210620453,7,,,,
3,5,0.3301018062397373,-0.0023067069277856,0.6987865210620453,0.6751580927411169,-0.0214789849519281,0.2241868668703787,12.289999961853027,0.4300003051757812,-2.020000457763672,0,0,0,0,0,0,0,2024-05-23,0.6995004653459704,1.590741101735673,7,,,,
